"Product Name","Product SKU","Template Name","Option Type","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order","Tooltip Image","Tooltip Image Type","Base Image","Base Image Type","Images Data",mageworx_option_type_id
,,,drop_down,,52943,312855,"Coffee (aniline)",750.0000,fixed,YTA017,0.00,0,0.00,,0,1,/y/t/yta017-coffee-aniline-soft.jpg,image,/y/t/yta017-coffee-aniline-soft.jpg,image,"[{""value"":""/y/t/yta017-coffee-aniline-soft.jpg"",""option_type_image_id"":""448301"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e9a64e4e-44ea-11e8-af31-0219d58c2290
"Seneca easy chair",yt-001310,,drop_down,"Select a color",52944,312856,"Tan (antique grain)",1150.0000,fixed,YTW009,0.00,0,0.00,,0,1,/y/t/ytw009-tan-anitque-waxy.jpg,image,/y/t/ytw009-tan-anitque-waxy.jpg,image,"[{""value"":""/y/t/ytw009-tan-anitque-waxy.jpg"",""option_type_image_id"":""448302"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e989c34d-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312857,"Dark tan (antique grain)",1150.0000,fixed,YTW010,0.00,0,0.00,,0,1,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,"[{""value"":""/y/t/ytw010-dark-tan-antique-waxy.jpg"",""option_type_image_id"":""448303"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98a4940-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312858,"Caramel (antique grain)",1150.0000,fixed,YTW019,0.00,0,0.00,,0,1,/y/t/ytw019-caramel-waxy-antique.jpg,image,/y/t/ytw019-caramel-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw019-caramel-waxy-antique.jpg"",""option_type_image_id"":""448304"",""title_text"":"""",""sort_order"":""2"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98ace09-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312859,"Dark burgundy (antique grain)",1150.0000,fixed,YTW020,0.00,0,0.00,,0,1,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw020-dark-burgundy-waxy-antique.jpg"",""option_type_image_id"":""448305"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98b5d28-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312860,"Olive green (antique grain)",1150.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw021-olive-green-waxy-antique.jpg,image,/y/t/ytw021-olive-green-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw021-olive-green-waxy-antique.jpg"",""option_type_image_id"":""448306"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98bdd5b-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312861,"Light grey (smooth grain)",1150.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw018-light-grey-waxy-smooth.jpg"",""option_type_image_id"":""448307"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98c5f8c-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312862,"Dark brown (smooth grain)",1150.0000,fixed,YTW081,0.00,0,0.00,,0,1,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw081-dark-brown-waxy-smooth.jpg"",""option_type_image_id"":""448308"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98ce829-44ea-11e8-af31-0219d58c2290
,,,drop_down,,52944,312863,"Dark grey (smooth grain)",1150.0000,fixed,YTW082,0.00,0,0.00,,0,1,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw082-dark-grey-waxy-smooth.jpg"",""option_type_image_id"":""448309"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",e98d4ca9-44ea-11e8-af31-0219d58c2290
"Seneca easy chair",yt-001310,,checkbox,"I have my own material/leather (COM/COL)",52945,312864,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,e9bcfb69-44ea-11e8-af31-0219d58c2290
"Seneca easy chair",yt-001310,,checkbox,"Need It Faster? Rush Delivery Available.",52946,312865,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,e9c0c468-44ea-11e8-af31-0219d58c2290
"Scotia dining chair",yt-001309,,drop_down,"Select a color",52895,312554,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448310"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb48ef3-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312555,"Wheat  (80/20)",0.0000,fixed,YT8007,0.00,0,0.00,,0,1,/s/m/smoke-yt8007-200x200_1.jpg,image,/s/m/smoke-yt8007-200x200_1.jpg,image,"[{""value"":""/s/m/smoke-yt8007-200x200_1.jpg"",""option_type_image_id"":""448311"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb512a5-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312556,"Darkish (80/20)",0.0000,fixed,YT8008,0.00,0,0.00,,0,1,/c/h/charcoal-yt8008-200x200_2.jpg,image,/c/h/charcoal-yt8008-200x200_2.jpg,image,"[{""value"":""/c/h/charcoal-yt8008-200x200_2.jpg"",""option_type_image_id"":""448312"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb59448-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312557,"Black (80/20)",0.0000,fixed,YT8009,0.00,0,0.00,,0,1,/e/b/ebony-yt1003-200x200_1.jpg,image,/e/b/ebony-yt1003-200x200_1.jpg,image,"[{""value"":""/e/b/ebony-yt1003-200x200_1.jpg"",""option_type_image_id"":""448313"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb61360-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312558,"Red (80/20)",0.0000,fixed,YT8004,0.00,0,0.00,,0,1,/c/r/crimson-yt8004-200x200_1.jpg,image,/c/r/crimson-yt8004-200x200_1.jpg,image,"[{""value"":""/c/r/crimson-yt8004-200x200_1.jpg"",""option_type_image_id"":""448314"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb66b60-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312559,"Yellow (80/20)",0.0000,fixed,YT8015,0.00,0,0.00,,0,1,/b/u/butterscotch-yt8015-200x200_2.jpg,image,/b/u/butterscotch-yt8015-200x200_2.jpg,image,"[{""value"":""/b/u/butterscotch-yt8015-200x200_2.jpg"",""option_type_image_id"":""448315"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb6fa1f-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312560,"Purple (100% wool)",60.0000,fixed,YT1010,0.00,0,0.00,,0,1,/e/g/eggplant-yt8010-200x200_1.jpg,image,/e/g/eggplant-yt8010-200x200_1.jpg,image,"[{""value"":""/e/g/eggplant-yt8010-200x200_1.jpg"",""option_type_image_id"":""448316"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb779fc-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312561,"Rose (100% wool)",60.0000,fixed,YT1011,0.00,0,0.00,,0,1,/r/u/ruby-yt1011-200x200_1.jpg,image,/r/u/ruby-yt1011-200x200_1.jpg,image,"[{""value"":""/r/u/ruby-yt1011-200x200_1.jpg"",""option_type_image_id"":""448317"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb7f62a-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312562,"Blue (100% wool)",60.0000,fixed,YT1012,0.00,0,0.00,,0,1,/c/o/cornflower-yt1012-200x200_1.jpg,image,/c/o/cornflower-yt1012-200x200_1.jpg,image,"[{""value"":""/c/o/cornflower-yt1012-200x200_1.jpg"",""option_type_image_id"":""448318"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb8774b-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312563,"Emerald (100% wool)",60.0000,fixed,YT1003,0.00,0,0.00,,0,1,/e/m/emerald-yt1003-200x200_1.jpg,image,/e/m/emerald-yt1003-200x200_1.jpg,image,"[{""value"":""/e/m/emerald-yt1003-200x200_1.jpg"",""option_type_image_id"":""448319"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb8dcd0-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312564,"Green (100% wool)",60.0000,fixed,YT1013,0.00,0,0.00,,0,1,/p/e/pea-yt1013-200x200_1.jpg,image,/p/e/pea-yt1013-200x200_1.jpg,image,"[{""value"":""/p/e/pea-yt1013-200x200_1.jpg"",""option_type_image_id"":""448320"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb96093-458c-11e8-af31-0219d58c2290
,,,drop_down,,52895,312565,"Orange (100% wool)",60.0000,fixed,YT8014,0.00,0,0.00,,0,1,/t/o/tomato-200x200-yt8014_1.jpg,image,/t/o/tomato-200x200-yt8014_1.jpg,image,"[{""value"":""/t/o/tomato-200x200-yt8014_1.jpg"",""option_type_image_id"":""448321"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feb9e65c-458c-11e8-af31-0219d58c2290
"Scotia dining chair",yt-001309,,drop_down,"Select a color:",52896,312566,"Black (corrected)",200.0000,fixed,YTC015,0.00,0,0.00,,0,1,/y/t/ytc015-black-corrected-soft.jpg,image,/y/t/ytc015-black-corrected-soft.jpg,image,"[{""value"":""/y/t/ytc015-black-corrected-soft.jpg"",""option_type_image_id"":""448322"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fed7fc08-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312567,"Cream (corrected)",200.0000,fixed,YTC014,0.00,0,0.00,,0,1,/y/t/ytc014-cream-corrected-soft.jpg,image,/y/t/ytc014-cream-corrected-soft.jpg,image,"[{""value"":""/y/t/ytc014-cream-corrected-soft.jpg"",""option_type_image_id"":""448323"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fed88389-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312568,"Black (aniline)",300.0000,fixed,YTA007,0.00,0,0.00,,0,1,/y/t/yta007-black-aniline-soft.jpg,image,/y/t/yta007-black-aniline-soft.jpg,image,"[{""value"":""/y/t/yta007-black-aniline-soft.jpg"",""option_type_image_id"":""448324"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fed90565-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312569,"Pure white (aniline)",300.0000,fixed,YTA008,0.00,0,0.00,,0,1,/y/t/yta008-pure-white-aniline-soft.jpg,image,/y/t/yta008-pure-white-aniline-soft.jpg,image,"[{""value"":""/y/t/yta008-pure-white-aniline-soft.jpg"",""option_type_image_id"":""448325"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fed98d51-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312570,"Cream (aniline)",300.0000,fixed,YTA022,0.00,0,0.00,,0,1,/y/t/yta022-cream-aniline-soft.jpg,image,/y/t/yta022-cream-aniline-soft.jpg,image,"[{""value"":""/y/t/yta022-cream-aniline-soft.jpg"",""option_type_image_id"":""448326"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",feda4e80-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312571,"White (aniline)",300.0000,fixed,WYA023,0.00,0,0.00,,0,1,/y/t/yta023-white-aniline-soft.jpg,image,/y/t/yta023-white-aniline-soft.jpg,image,"[{""value"":""/y/t/yta023-white-aniline-soft.jpg"",""option_type_image_id"":""448327"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fedaeb31-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312572,"Camel (aniline)",300.0000,fixed,YTA024,0.00,0,0.00,,0,1,/y/t/yta024-camel-aniline-soft.jpg,image,/y/t/yta024-camel-aniline-soft.jpg,image,"[{""value"":""/y/t/yta024-camel-aniline-soft.jpg"",""option_type_image_id"":""448328"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fedb82a4-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312573,"Red (aniline)",300.0000,fixed,YTA016,0.00,0,0.00,,0,1,/y/t/yta016-red-aniline-soft.jpg,image,/y/t/yta016-red-aniline-soft.jpg,image,"[{""value"":""/y/t/yta016-red-aniline-soft.jpg"",""option_type_image_id"":""448329"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fedc0d1d-458c-11e8-af31-0219d58c2290
,,,drop_down,,52896,312574,"Coffee (aniline)",300.0000,fixed,YTA017,0.00,0,0.00,,0,1,/y/t/yta017-coffee-aniline-soft.jpg,image,/y/t/yta017-coffee-aniline-soft.jpg,image,"[{""value"":""/y/t/yta017-coffee-aniline-soft.jpg"",""option_type_image_id"":""448330"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fedc9719-458c-11e8-af31-0219d58c2290
"Scotia dining chair",yt-001309,,drop_down,"Select a color",52897,312575,"Tan (antique grain)",450.0000,fixed,YTW009,0.00,0,0.00,,0,1,/y/t/ytw009-tan-anitque-waxy.jpg,image,/y/t/ytw009-tan-anitque-waxy.jpg,image,"[{""value"":""/y/t/ytw009-tan-anitque-waxy.jpg"",""option_type_image_id"":""448331"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef496b1-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312576,"Dark tan (antique grain)",450.0000,fixed,YTW010,0.00,0,0.00,,0,1,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,/y/t/ytw010-dark-tan-antique-waxy.jpg,image,"[{""value"":""/y/t/ytw010-dark-tan-antique-waxy.jpg"",""option_type_image_id"":""448332"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef54791-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312577,"Caramel (antique grain)",450.0000,fixed,YTW019,0.00,0,0.00,,0,1,/y/t/ytw019-caramel-waxy-antique.jpg,image,/y/t/ytw019-caramel-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw019-caramel-waxy-antique.jpg"",""option_type_image_id"":""448333"",""title_text"":"""",""sort_order"":""2"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef5ce06-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312578,"Dark burgundy (antique grain)",450.0000,fixed,YTW020,0.00,0,0.00,,0,1,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,/y/t/ytw020-dark-burgundy-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw020-dark-burgundy-waxy-antique.jpg"",""option_type_image_id"":""448334"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef65186-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312579,"Olive green (antique grain)",450.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw021-olive-green-waxy-antique.jpg,image,/y/t/ytw021-olive-green-waxy-antique.jpg,image,"[{""value"":""/y/t/ytw021-olive-green-waxy-antique.jpg"",""option_type_image_id"":""448335"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef6d79f-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312580,"Light grey (smooth grain)",450.0000,fixed,YTW021,0.00,0,0.00,,0,1,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,/y/t/ytw018-light-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw018-light-grey-waxy-smooth.jpg"",""option_type_image_id"":""448336"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef76bfb-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312581,"Dark brown (smooth grain)",450.0000,fixed,YTW081,0.00,0,0.00,,0,1,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,/y/t/ytw081-dark-brown-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw081-dark-brown-waxy-smooth.jpg"",""option_type_image_id"":""448337"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef7ebd3-458c-11e8-af31-0219d58c2290
,,,drop_down,,52897,312582,"Dark grey (smooth grain)",450.0000,fixed,YTW082,0.00,0,0.00,,0,1,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,/y/t/ytw082-dark-grey-waxy-smooth.jpg,image,"[{""value"":""/y/t/ytw082-dark-grey-waxy-smooth.jpg"",""option_type_image_id"":""448338"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",fef84949-458c-11e8-af31-0219d58c2290
"Scotia dining chair",yt-001309,,checkbox,"I have my own material/leather (COM/COL)",52898,312583,"Yes, I'd like to use my own material",10.0000,percent,,0.00,0,0.00,,0,1,,,,,,ff0c8ebc-458c-11e8-af31-0219d58c2290
"Scotia dining chair",yt-001309,,checkbox,"Need It Faster? Rush Delivery Available.",52899,312584,Yes,12.0000,percent,,0.00,0,0.00,,0,0,,,,,,ff10dca8-458c-11e8-af31-0219d58c2290
"Scotia bench with arms",yt-001308,,drop_down,"Select a color",52704,311333,"White (80/20)",0.0000,fixed,YT8006,0.00,0,0.00,,0,1,/c/l/cloud-yt8006-200x200_1.jpg,image,/c/l/cloud-yt8006-200x200_1.jpg,image,"[{""value"":""/c/l/cloud-yt8006-200x200_1.jpg"",""option_type_image_id"":""448339"",""title_text"":"""",""sort_order"":""1"",""base_image"":""1"",""replace_main_gallery_image"":""0"",""custom_media_type"":""image"",""color"":"""",""disabled"":""0"",""tooltip_image"":""1""}]",c0bb8ad4-458e-11e8-af31-0219d58c2290
