"Product Name","Product SKU","Template Name","Option Title","Option ID","Option Value ID","Option Value Title",Price,"Price Type","Option Value SKU","Option Value Qty","Option Value Manage Stock","Option Value Cost","Option Value Description","Fast Ship","Custom Order"
,,,,84969,501315,Cream,40.0000,percent,YY1220-cream,0.00,0,0.00,,0,1
,,,,84969,501316,White,40.0000,percent,YY1221-white,0.00,0,0.00,,0,1
,,,,84969,501317,Red,40.0000,percent,YY1239-red,0.00,0,0.00,,0,1
"Head chair - leather",ae-000020,"sb | 22S Shenzhen Brother 7: Waxy leather (premium)","Select a color:",84968,501303,Caramel,50.0000,percent,CARAMEL-A-60,0.00,0,0.00,,0,1
,,,,84968,501304,"Dark burgundy",50.0000,percent,DARK-BURGUNDY-A-9,0.00,0,0.00,,0,1
,,,,84968,501305,"Dark olive green",50.0000,percent,DARK-OLIVE-GREEN-A-11,0.00,0,0.00,,0,1
,,,,84968,501306,"Dark tan",50.0000,percent,DARK-TAN-A-80,0.00,0,0.00,,0,1
,,,,84968,501307,Black,50.0000,percent,MJ-Brother-Black-A-10,0.00,0,0.00,,0,1
,,,,84968,501308,Tan,50.0000,percent,MJ-Brother-KS2195-Tan,0.00,0,0.00,,0,1
"Depew wire chair - black",ae-000022,"aa | black and white","Select a color:",80113,466008,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,80113,466009,White,0.0000,fixed,,0.00,0,0.00,,0,1
"Depew wire chair - black",ae-000022,"aa | COM & RUSH","I Have My Own Material / Leather",80111,466006,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Depew wire chair - black",ae-000022,"aa | COM & RUSH","Need It Faster? Rush Delivery",80112,466007,Yes,75.0000,percent,,0.00,0,0.00,,0,0
,,,,84120,496604,Red,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,84120,496607,White,0.0000,fixed,,0.00,0,0.00,,1,1
,,,,84120,496605,Yellow,0.0000,fixed,,0.00,0,0.00,,0,1
"DeWitt fiberglass shell armchair - dowel base",ae-000024,"ae | 01A Aeon 9: Fiberglass",Fiberglass,86816,511537,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511538,White,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511539,Ivory,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511540,"Warm gray",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511541,"Dark red",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511542,"Autumn green",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511543,"Lemon yellow",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511544,"Hot orange",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511545,"Tibet blue",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511546,"Spring green",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511547,"Flamingo pink",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86816,511548,"Latte brown",0.0000,fixed,,0.00,0,0.00,,0,1
"DeWitt fiberglass shell armchair - dowel base",ae-000024,"aa | black and white","Select a color:",86814,511532,Black,0.0000,fixed,,0.00,0,0.00,,1,0
,,,,86814,511533,White,0.0000,fixed,,0.00,0,0.00,,1,0
"DeWitt fiberglass shell armchair - dowel base",ae-000024,"ae | 01A Aeon 6: solid wood wax finish","Wood Wax Finish",86815,511534,"American walnut",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86815,511535,"American white oak",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86815,511536,"American maple",0.0000,fixed,,0.00,0,0.00,,0,1
"Bellmont wire counter stool",ae-000025,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86909,511972,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86909,511973,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86909,511974,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86909,511975,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86909,511976,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86909,511977,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Bellmont wire counter stool",ae-000025,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86908,511961,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86908,511962,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86908,511963,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86908,511964,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86908,511965,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86908,511966,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,0,1
,,,,86908,511967,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86908,511968,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86908,511969,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86908,511970,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86908,511971,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,0,1
"Bellmont wire counter stool",ae-000025,"ae | 01A Aeon 4: Cow Pony Hide Leather (premium)","Cow Hide Leather:",86910,511978,"Black, brown, white hair",0.0000,fixed,01A-ML008-Pony-A,0.00,0,0.00,,0,1
,,,,86910,511979,"Black and white hair",0.0000,fixed,01A-ML018-Pony-B,0.00,0,0.00,,0,1
,,,,86910,511980,"Brown and white hair",0.0000,fixed,01A-ML019-Pony-C,0.00,0,0.00,,0,1
"Bellmont wire counter stool",ae-000025,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86907,511953,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,0,1
,,,,86907,511954,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,1
,,,,86907,511955,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,1
,,,,86907,511956,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,1
,,,,86907,511957,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,1
,,,,86907,511958,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,1
,,,,86907,511959,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,1
,,,,86907,511960,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,0,1
"Bellmont wire counter stool",ae-000025,"aa | COM & RUSH","I Have My Own Material / Leather",86905,511951,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Bellmont wire counter stool",ae-000025,"aa | COM & RUSH","Need It Faster? Rush Delivery",86906,511952,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Bellmont wire counter stool - black",ae-000026,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86915,512002,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86915,512003,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86915,512004,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86915,512005,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86915,512006,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86915,512007,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Bellmont wire counter stool - black",ae-000026,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86914,511991,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86914,511992,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86914,511993,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86914,511994,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86914,511995,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86914,511996,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,0,1
,,,,86914,511997,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86914,511998,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86914,511999,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86914,512000,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86914,512001,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,0,1
"Bellmont wire counter stool - black",ae-000026,"ae | 01A Aeon 4: Cow Pony Hide Leather (premium)","Cow Hide Leather:",86916,512008,"Black, brown, white hair",0.0000,fixed,01A-ML008-Pony-A,0.00,0,0.00,,0,1
,,,,86916,512009,"Black and white hair",0.0000,fixed,01A-ML018-Pony-B,0.00,0,0.00,,0,1
,,,,86916,512010,"Brown and white hair",0.0000,fixed,01A-ML019-Pony-C,0.00,0,0.00,,0,1
"Bellmont wire counter stool - black",ae-000026,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86913,511983,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,0,1
,,,,86913,511984,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,1
,,,,86913,511985,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,1
,,,,86913,511986,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,1
,,,,86913,511987,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,1
,,,,86913,511988,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,1
,,,,86913,511989,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,1
,,,,86913,511990,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,0,1
"Bellmont wire counter stool - black",ae-000026,"aa | COM & RUSH","I Have My Own Material / Leather",86911,511981,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Bellmont wire counter stool - black",ae-000026,"aa | COM & RUSH","Need It Faster? Rush Delivery",86912,511982,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Leon lounge chair",ae-000027,"aa | black and white","Select a color:",86267,508614,Black,0.0000,fixed,,0.00,0,0.00,,1,1
,,,,86267,508615,White,0.0000,fixed,,0.00,0,0.00,,1,1
"Leon lounge chair",ae-000027,"ae | 01A Aeon 6: solid wood wax finish","Wood Wax Finish",86268,508616,"American walnut",0.0000,fixed,,0.00,0,0.00,,1,1
,,,,86268,508617,"American white oak",0.0000,fixed,,0.00,0,0.00,,1,1
,,,,86268,508618,"American maple",0.0000,fixed,,0.00,0,0.00,,0,1
"Leon lounge chair",ae-000027,"sb | 22S Shenzhen Brother Wood ","Select Wood Legs",86264,508607,Ebony,0.0000,fixed,SB001-ebony,0.00,0,0.00,,0,0
,,,,86264,508608,Ash,0.0000,fixed,SB002-ash,0.00,0,0.00,,0,0
,,,,86264,508609,"American Walnut",50.0000,fixed,SB003-walnut,0.00,0,0.00,,0,0
,,,,86264,508610,Oak,0.0000,fixed,SB004-oak,0.00,0,0.00,,0,0
,,,,86264,508611,"Walnut-Stain Ash",0.0000,fixed,SB005-WS-ash,0.00,0,0.00,,0,0
"Leon lounge chair",ae-000027,"aa | COM & RUSH","I Have My Own Material / Leather",86265,508612,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Leon lounge chair",ae-000027,"aa | COM & RUSH","Need It Faster? Rush Delivery",86266,508613,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Leon dining chair - strap back",ae-000028,"aa | black and white","Select a color:",86271,508621,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86271,508622,White,0.0000,fixed,,0.00,0,0.00,,0,1
"Leon dining chair - strap back",ae-000028,"ae | 01A Aeon 6: solid wood wax finish","Wood Wax Finish",86272,508623,"American walnut",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86272,508624,"American white oak",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86272,508625,"American maple",0.0000,fixed,,0.00,0,0.00,,0,1
"Leon dining chair - strap back",ae-000028,"aa | COM & RUSH","I Have My Own Material / Leather",86269,508619,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Leon dining chair - strap back",ae-000028,"aa | COM & RUSH","Need It Faster? Rush Delivery",86270,508620,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Leon dining chair",ae-000029,"aa | black and white","Select a color:",86275,508628,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86275,508629,White,0.0000,fixed,,0.00,0,0.00,,0,1
"Leon dining chair",ae-000029,"ae | 01A Aeon 6: solid wood wax finish","Wood Wax Finish",86276,508630,"American walnut",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86276,508631,"American white oak",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86276,508632,"American maple",0.0000,fixed,,0.00,0,0.00,,0,1
"Leon dining chair",ae-000029,"aa | COM & RUSH","I Have My Own Material / Leather",86273,508626,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Leon dining chair",ae-000029,"aa | COM & RUSH","Need It Faster? Rush Delivery",86274,508627,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Sanford executive chair",ae-000030,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86633,510491,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86633,510492,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86633,510493,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86633,510494,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86633,510495,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86633,510496,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Sanford executive chair",ae-000030,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86632,510480,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86632,510481,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86632,510482,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86632,510483,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86632,510484,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86632,510485,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,0,1
,,,,86632,510486,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86632,510487,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86632,510488,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86632,510489,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86632,510490,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"aa | leatherette","Select a color:",86627,510444,White,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510445,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510446,"Deep Red",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510447,Red,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510448,Orange,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510449,Yellow,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510450,Tan,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510451,Green,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86627,510452,Blue,0.0000,fixed,,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",86631,510474,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,86631,510475,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,86631,510476,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,86631,510477,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,86631,510478,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,86631,510479,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",86630,510465,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,86630,510466,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,86630,510467,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,86630,510468,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,86630,510469,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,86630,510470,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,86630,510471,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,86630,510472,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,86630,510473,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"sb | 22S Shenzhen Brother 3: Camira (Wool | Wool blend)","Select a fabric:",86629,510463,"Stripes: 95% Wool 5% Nylon",15.0000,percent,Aqua-SZYO2,0.00,0,0.00,,0,1
,,,,86629,510464,"Gravel: 100% Wool",15.0000,percent,Gravel-ZAN08,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"sb | 22S Shenzhen Brother 4: Camira Hemp","Select a color:",86628,510453,Gold,20.0000,percent,HP03-Gorse,0.00,0,0.00,,0,1
,,,,86628,510454,Orange,20.0000,percent,HP08-Pollen,0.00,0,0.00,,0,1
,,,,86628,510455,Red,20.0000,percent,HP12-Alec,0.00,0,0.00,,0,1
,,,,86628,510456,"Light gray",20.0000,percent,HP16-Dew,0.00,0,0.00,,0,1
,,,,86628,510457,Periwinkle,20.0000,percent,HP17-Nurture,0.00,0,0.00,,0,1
,,,,86628,510458,"Light blue",20.0000,percent,HP18-Dale,0.00,0,0.00,,0,1
,,,,86628,510459,Green,20.0000,percent,HP19-Acre,0.00,0,0.00,,0,1
,,,,86628,510460,"Blue green",20.0000,percent,HP20-Trough,0.00,0,0.00,,0,1
,,,,86628,510461,Blue,20.0000,percent,HP23-Barn,0.00,0,0.00,,0,1
,,,,86628,510462,Black,20.0000,percent,HP30-Sickle,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"aa | COM & RUSH","I Have My Own Material / Leather",86625,510442,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Sanford executive chair",ae-000030,"aa | COM & RUSH","Need It Faster? Rush Delivery",86626,510443,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Sanford executive chair - leather",ae-000031,"ae | 01A Aeon 3: Standard Leather","Standard Leather ",86109,507833,Black,0.0000,fixed,01A-ML001-Black,0.00,0,0.00,,0,1
,,,,86109,507834,"Chocolate brown",0.0000,fixed,01A-ML025-Chocolate-Brown,0.00,0,0.00,,0,1
,,,,86109,507835,Brown,0.0000,fixed,01A-ML005-Brown,0.00,0,0.00,,0,1
,,,,86109,507836,"Dark red",0.0000,fixed,01A-ML023-Dark-Red,0.00,0,0.00,,0,1
,,,,86109,507837,Red,0.0000,fixed,01A-ML003-Red,0.00,0,0.00,,0,1
,,,,86109,507838,Beige,0.0000,fixed,01A-ML004-Beige,0.00,0,0.00,,0,1
,,,,86109,507839,"Cream white",0.0000,fixed,01A-ML002-Cream-White,0.00,0,0.00,,0,1
,,,,86109,507840,White,0.0000,fixed,01A-ML007-White,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"sb | 22S Shenzhen Brother 5: Italian leather (standard)","Select a color",86108,507828,"Off White",25.0000,percent,"SC5200-off white",0.00,0,0.00,,0,1
,,,,86108,507829,Tan,25.0000,percent,B7007-tan,0.00,0,0.00,,0,1
,,,,86108,507830,Red,25.0000,percent,SC438-red,0.00,0,0.00,,0,1
,,,,86108,507831,Black,25.0000,percent,SC8816-black,0.00,0,0.00,,0,1
,,,,86108,507832,Brown,25.0000,percent,WJ630-brown,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"sb | 22S Shenzhen Brother 6: Aniline leather (premium)","Select a color:",86107,507819,Grey,40.0000,percent,KS948-grey,0.00,0,0.00,,0,1
,,,,86107,507820,Black,40.0000,percent,KS2095-black,0.00,0,0.00,,0,1
,,,,86107,507821,Brown,40.0000,percent,KS2119-brown,0.00,0,0.00,,0,1
,,,,86107,507822,Yellow,40.0000,percent,KS2699-yellow,0.00,0,0.00,,0,1
,,,,86107,507823,Camel,40.0000,percent,PS04-camel,0.00,0,0.00,,0,1
,,,,86107,507824,Coffee,40.0000,percent,TR202-coffee,0.00,0,0.00,,0,1
,,,,86107,507825,Cream,40.0000,percent,YY1220-cream,0.00,0,0.00,,0,1
,,,,86107,507826,White,40.0000,percent,YY1221-white,0.00,0,0.00,,0,1
,,,,86107,507827,Red,40.0000,percent,YY1239-red,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"sb | 22S Shenzhen Brother 7: Waxy leather (premium)","Select a color:",86106,507813,Caramel,50.0000,percent,CARAMEL-A-60,0.00,0,0.00,,0,1
,,,,86106,507814,"Dark burgundy",50.0000,percent,DARK-BURGUNDY-A-9,0.00,0,0.00,,0,1
,,,,86106,507815,"Dark olive green",50.0000,percent,DARK-OLIVE-GREEN-A-11,0.00,0,0.00,,0,1
,,,,86106,507816,"Dark tan",50.0000,percent,DARK-TAN-A-80,0.00,0,0.00,,0,1
,,,,86106,507817,Black,50.0000,percent,MJ-Brother-Black-A-10,0.00,0,0.00,,0,1
,,,,86106,507818,Tan,50.0000,percent,MJ-Brother-KS2195-Tan,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"sb | 22S Shenzhen Brother 8: Cow Pony Hide leather (premium)","Select a hide:",86105,507811,"Black and white hair",60.0000,percent,,0.00,0,0.00,,0,1
,,,,86105,507812,"Brown and white hair",60.0000,percent,,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"aa | COM & RUSH","I Have My Own Material / Leather",86103,507809,"Yes, I'd like to use my own material",15.0000,percent,,0.00,0,0.00,,0,1
"Sanford executive chair - leather",ae-000031,"aa | COM & RUSH","Need It Faster? Rush Delivery",86104,507810,Yes,75.0000,percent,,0.00,0,0.00,,0,0
"Sanford executive armchair",ae-000032,"ae | 01A Aeon 1: Grade B","75% Wool, 25% Nylon",86642,510546,Black,15.0000,percent,01A-B201-Black,0.00,0,0.00,,0,0
,,,,86642,510547,Gray,15.0000,percent,01A-B206-Gray,0.00,0,0.00,,0,0
,,,,86642,510548,Brown,15.0000,percent,01A-B202-Brown,0.00,0,0.00,,0,0
,,,,86642,510549,Green,15.0000,percent,01A-B203-Green,0.00,0,0.00,,0,0
,,,,86642,510550,Strawberry,15.0000,percent,01A-B204-Strawberry,0.00,0,0.00,,0,0
,,,,86642,510551,Red,15.0000,percent,01A-B208-Red,0.00,0,0.00,,0,0
"Sanford executive armchair",ae-000032,"ae | 01A Aeon 2: Grade T","85% Wool, 15% Nylon",86641,510535,Red,0.0000,fixed,01A-T501-red,0.00,0,0.00,,0,1
,,,,86641,510536,Black,0.0000,fixed,01A-T502-black,0.00,0,0.00,,0,1
,,,,86641,510537,"Dark blue",0.0000,fixed,01A-T503-dark-blue,0.00,0,0.00,,0,1
,,,,86641,510538,Brown,0.0000,fixed,01A-T504-brown,0.00,0,0.00,,0,1
,,,,86641,510539,"Warm gray",0.0000,fixed,01A-T505-warm-grey,0.00,0,0.00,,0,1
,,,,86641,510540,"Light gray",0.0000,fixed,01A-T506-light-grey,0.00,0,0.00,,0,1
,,,,86641,510541,Burgundy,0.0000,fixed,01A-T507-burgundy,0.00,0,0.00,,0,1
,,,,86641,510542,"Light blue",0.0000,fixed,01A-T508-light-blue,0.00,0,0.00,,0,1
,,,,86641,510543,"Dark green",0.0000,fixed,01A-T509-dark-green,0.00,0,0.00,,0,1
,,,,86641,510544,Orange,0.0000,fixed,01A-T511-orange,0.00,0,0.00,,0,1
,,,,86641,510545,"Burnt orange",0.0000,fixed,01A-T512-burnt-orange,0.00,0,0.00,,0,1
"Sanford executive armchair",ae-000032,"aa | leatherette","Select a color:",86636,510499,White,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510500,Black,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510501,"Deep Red",0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510502,Red,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510503,Orange,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510504,Yellow,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510505,Tan,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510506,Green,0.0000,fixed,,0.00,0,0.00,,0,1
,,,,86636,510507,Blue,0.0000,fixed,,0.00,0,0.00,,0,1
"Sanford executive armchair",ae-000032,"sb | 22S Shenzhen Brother 1: Cashmere blend (cashmere blend 80% wool)","Select a color:",86640,510529,White,0.0000,fixed,B9010-White,0.00,0,0.00,,0,1
,,,,86640,510530,Black,0.0000,fixed,B9011-Black,0.00,0,0.00,,0,1
,,,,86640,510531,"Dark gray",0.0000,fixed,B9002-Darkish,0.00,0,0.00,,0,1
,,,,86640,510532,Wheat,0.0000,fixed,B9001-Wheat,0.00,0,0.00,,0,1
,,,,86640,510533,"Dark Red",0.0000,fixed,B9013-Red,0.00,0,0.00,,0,1
,,,,86640,510534,Red,0.0000,fixed,B9013CU-Red,0.00,0,0.00,,0,1
"Sanford executive armchair",ae-000032,"sb | 22S Shenzhen Brother 2: Cashmere (100% Wool Imported Cashmere)","Select a color:",86639,510520,Black,10.0000,fixed,22S-B9011W-Black,0.00,0,0.00,,0,1
,,,,86639,510521,Grey,10.0000,fixed,22S-B9016W-Grey,0.00,0,0.00,,0,1
,,,,86639,510522,Rose,10.0000,fixed,22S-B9018W,0.00,0,0.00,,0,1
,,,,86639,510523,Red,10.0000,fixed,22S-B9013W-Red,0.00,0,0.00,,0,1
,,,,86639,510524,Orange,10.0000,fixed,22S-B9017W-Orange,0.00,0,0.00,,0,1
,,,,86639,510525,Blue,10.0000,fixed,22S-B9012W-Blue,0.00,0,0.00,,0,1
,,,,86639,510526,Green,10.0000,fixed,22S-SB-B9008W-Green,0.00,0,0.00,,0,1
,,,,86639,510527,Emerald,10.0000,fixed,22S-B9014W-Emerald,0.00,0,0.00,,0,1
,,,,86639,510528,Purple,10.0000,fixed,22S-B9015W-Purple,0.00,0,0.00,,0,1
